year,state,max_avg_temperature,min_avg_temperature,mean_temperature,max_temperature,min_temperature,num_frost_days,num_trop_nights,max_1day_precipitation,max_5day_cumulative_precipitation,precipitation
1950-06,USA.2593222,27.49,18.03,22.53,34.01,10.59,0,7.7,20.79,41.3,93.06
1950-06,USA.2593223,31.64,23,26.94,35.67,19.64,0,28.62,11.58,28.36,67.01
1950-06,USA.2593224,31.61,21.4,26.14,36.85,16.45,0,22.09,15.47,32.82,58.88
1950-06,USA.2593225,22.6,18.29,20.24,23.74,17.35,0,15.55,11.85,36.56,143.45
1950-06,USA.2593226,21.07,5.95,13.01,30.79,-0.4,3.7,0.03,15.12,27.06,65.79
1950-06,USA.2593227,27.1,17.16,21.8,33.11,9.14,0,8.86,33.92,57.43,122.76
1950-06,USA.2593228,26.07,16.02,20.82,31.88,8.26,0,6.5,35.22,55.37,145.21
1950-06,USA.2593229,26.58,15.57,20.61,32.97,6.85,0,6.01,37.02,61.46,128.92
1950-06,USA.2593230,30.72,17.99,23.73,37.68,8.27,0,11.01,23.98,36.59,71.35
1950-06,USA.2593231,27.34,17.97,22.42,32.71,10.12,0,10.97,32.02,66.95,146.02
1950-06,USA.2593232,30.58,22.67,26.17,34.53,17.48,0,27.33,56.73,95.92,153.93
1950-06,USA.2593233,21.45,11.2,16.03,28.38,4.14,0,0,21.44,45.05,121.37
1950-06,USA.2593234,26.11,17.52,21.65,31.97,11.1,0,7.59,24.32,43.43,100.26
1950-06,USA.2593235,23.46,13.41,18.34,30.06,7.43,0,0.06,15.66,30.72,64.71
1950-06,USA.2593236,22.83,12.57,17.29,29.91,4.9,0,1.97,19.16,37.13,93.37
1950-06,USA.2593237,24.23,12.44,17.56,31.73,4.68,0,1.35,26.8,43.55,83.35
1950-06,USA.2593238,30.77,21.51,25.74,35.44,14.95,0,24.02,40.03,59.89,102.07
1950-06,USA.2593239,28.6,18.4,23.03,35.05,10.03,0,12.08,29.07,48.32,96.36
1950-06,USA.2593240,20.72,7.78,13.61,28.64,-0.27,1.82,0,21.56,35.14,93.09
1950-06,USA.2593241,28.27,14.07,20.5,34.98,5.04,0,3.18,20.46,34.03,57.44
1950-06,USA.2593242,26.76,10.11,18.2,35.46,0.98,0.89,0.97,7.35,9.57,16.54
1950-06,USA.2593243,23.27,11.75,17.5,30.28,3.89,0,0,19.84,46.91,105.25
1950-06,USA.2593244,25.71,16.1,20.79,32.25,9.64,0,3.44,21.49,37.4,81.9
1950-06,USA.2593245,30.51,14.48,22.48,34.35,7.01,0.05,3.76,9.26,12.72,18.2
1950-06,USA.2593246,23.21,12.48,17.76,30.18,4.93,0,0.59,19.63,40.53,90.99
1950-06,USA.2593247,28.91,18.97,23.65,34.46,11.82,0,12.95,27.8,52.45,100.18
1950-06,USA.2593248,23.92,10.74,16.52,32.04,2.35,0.01,0.12,34.29,47.08,100.58
1950-06,USA.2593249,25.51,14.84,19.89,31.24,7.52,0,3.11,28.57,50.49,143.34
1950-06,USA.2593250,30.79,20.26,24.98,36.47,12.05,0,18.66,21.34,36.84,69.14
1950-06,USA.2593251,21.24,7.8,13.88,31.44,1.98,0.7,0.06,16.85,31.72,67.33
1950-06,USA.2593252,24.45,13.63,18.9,31.39,5.06,0,1.81,21.66,38.68,97.39
1950-06,USA.2593253,23.08,14.06,18.3,30.02,8.77,0,0.77,18.77,37.52,71.49
1950-06,USA.2593254,31.49,21.32,26.06,37.26,13.7,0,21.21,18.92,39.58,71.77
1950-06,USA.2593255,27.19,12.9,19.35,35.27,4.9,0,0.92,14.02,19.25,37.62
1950-06,USA.2593256,28.41,19.05,23.45,33.58,10.92,0,13.88,42.04,68.49,120.73
1950-06,USA.2593257,32.26,21.22,26.31,36.31,15.36,0,22.03,20.71,34.35,51.55
1950-06,USA.2593258,26.63,9.81,18.31,32.45,0.39,1.56,0.55,3.2,4.23,7.35
1950-06,USA.2593259,22.9,11.45,17.2,29.98,3.09,0,0,21.32,41.66,118.55
1950-06,USA.2593260,27.38,17.01,21.91,33.19,9.72,0,6.56,20.38,40.16,84.99
1950-06,USA.2593261,20.33,8.66,13.88,28.86,3.65,1.54,0.24,14.2,26.64,59.34
1950-06,USA.2593262,25,15,19.76,29.56,7.53,0,2.49,35.51,75.64,168.57
1950-06,USA.2593263,24.14,13.36,18.3,30.32,5.01,0,1.72,28.44,42.87,100.13
1950-06,USA.2593264,22.09,6.69,13.77,28.04,-0.22,3.67,0,11.1,17.52,39.22
1950-07,USA,26.31,15.26,20.47,31.07,10.68,0.17,7.62,17.73,36.79,87.26
1950-07,USA.2593214,29.74,21.43,25.01,33.27,17.03,0,27.13,28.45,70.48,188.41
1950-07,USA.2593215,16.76,8.58,12.45,22.36,4.33,0.82,0,14.83,31.71,80.47
1950-07,USA.2593216,31.85,19.51,25.55,37.52,16.21,0,12.74,11.66,22.46,51.29
1950-07,USA.2593217,29.81,21.08,24.94,33.39,17.35,0,22.11,24.51,55.98,154.92
1950-07,USA.2593218,32.08,17.1,24.39,37.37,13.27,0,9.24,1.92,3.93,5.38
1950-07,USA.2593219,24.79,10.97,17.53,29.37,7.48,0.2,0.49,10.15,24.93,72.85
1950-07,USA.2593220,26.33,16.94,21.49,30.99,12.39,0,3.54,15.15,27.63,73.74
1950-07,USA.2593221,28.09,20.89,24.16,32.11,17.17,0,21.13,26.02,43.43,105.86
1950-07,USA.2593222,28.5,20.07,23.84,33.15,16.68,0,17.4,40.7,56.9,118.37
1950-07,USA.2593223,30.46,23.01,26.17,33.15,21.18,0,30.82,22.73,62.25,146.19
1950-07,USA.2593224,29.9,21.33,25,33.18,18.31,0,26.67,22.23,61.11,158.21
1950-07,USA.2593225,22.78,18.28,20.35,23.74,17.07,0,16.2,17.07,51.42,194.67
1950-07,USA.2593226,27.16,10.49,18.84,31.81,4.62,0.08,0.34,5.94,10.4,18.68
1950-07,USA.2593227,27.82,17.78,22.65,32.1,11.58,0,7.78,30.59,57.16,96.65
1950-07,USA.2593228,27.15,17.27,22.15,31.44,10.66,0,6.41,23.69,51.16,102.19
1950-07,USA.2593229,26.2,16.08,20.88,30.21,10.4,0,2.58,36.67,69.68,143.42
1950-07,USA.2593230,28.09,18.03,22.46,33.33,11.72,0,6.99,32.79,75.43,192.22
1950-07,USA.2593231,27.69,18.8,22.93,31.19,14.19,0,10.81,39.29,63.88,179.78
1950-07,USA.2593232,30.71,22.92,26.37,33.33,19.57,0,29.61,22.43,52.61,129.16
1950-07,USA.2593233,23.59,13.74,18.52,29.07,9.18,0,0.08,16.31,34.26,75.85
1950-07,USA.2593234,27.57,19.76,23.37,31.64,16.06,0,16.26,36.97,56.41,119
1950-07,USA.2593235,25.65,16.26,20.78,30.34,11.4,0,2.25,17.35,30.72,78.24
1950-07,USA.2593236,24.48,14.05,19,29.73,7.41,0,1.09,24.54,60.41,105.05
1950-07,USA.2593237,24.69,14.35,19.17,30.88,8.38,0,0.7,20.5,39.57,95.81
1950-07,USA.2593238,30.55,21.8,25.61,33.96,17.42,0,28.18,24.18,64.12,156.95
1950-07,USA.2593239,27.87,18.38,22.75,31.65,13.48,0,7.71,34.26,66.25,150.38
1950-07,USA.2593240,25.47,11.19,18.02,31.56,6.03,0.13,0.3,11.57,18.29,41.44
1950-07,USA.2593241,26.86,15.52,20.67,32.29,8.37,0,1.36,25.1,46.42,127.19
1950-07,USA.2593242,30.97,15.42,23.53,35.54,10.55,0,3.56,8.67,17.33,21.43
1950-07,USA.2593243,24.98,14.01,19.43,29.58,8,0,1.3,16.56,38.22,87.11
1950-07,USA.2593244,27.83,19,23.21,32,14.95,0,12.67,22.01,36.58,79.66
1950-07,USA.2593245,27.98,15.77,21.43,32.52,13.07,0,3.37,17.17,31.98,88.23
1950-07,USA.2593246,24.72,14.86,19.57,29.64,8.57,0,1.67,21.05,45.13,115.59
1950-07,USA.2593247,28.35,20.37,23.82,32.54,16.78,0,18.57,33.56,80.73,194.32
1950-07,USA.2593248,25.75,13.57,19.2,33.18,8.12,0,0.51,15.71,25.77,56.25
1950-07,USA.2593249,26.63,16.62,21.42,30.43,10.57,0,4.01,17.67,36.48,91.45
1950-07,USA.2593250,29.34,20.5,24.33,33.29,15.94,0,20.36,29.06,71.69,185.15
1950-07,USA.2593251,27.74,11.02,19.14,32.76,5.09,0.01,0.2,3.19,3.91,6.21
1950-07,USA.2593252,25.56,15.41,20.22,29.62,10.47,0,2,26.63,43.85,109.34
1950-07,USA.2593253,26.24,17.41,21.58,31.36,13.66,0,3.64,13.87,23.17,62.23
1950-07,USA.2593254,29.72,21.81,25.16,33.35,18.53,0,26.46,26.26,65.73,171.59
1950-07,USA.2593255,27.77,14.91,20.83,33.87,8.72,0,1.71,15.28,28.21,57.29
1950-07,USA.2593256,28.36,19.67,23.61,31.72,14.45,0,15.25,21.95,54.44,153.86
1950-07,USA.2593257,32.44,22.18,26.79,35.71,19.03,0,25.41,20.58,39.74,71.18
1950-07,USA.2593258,28.45,14.13,21.38,32.98,9.13,0.04,2.33,9.54,20.25,38.64
1950-07,USA.2593259,24.32,13.58,18.95,29.01,6.71,0,0.87,17.25,50.01,107.28
1950-07,USA.2593260,27.53,18.73,22.63,31.63,15.13,0,10.28,22.93,46.1,140
1950-07,USA.2593261,25.23,11.05,17.77,30.6,6.76,0.47,0.76,6.5,8.73,15.34
1950-07,USA.2593262,25.41,16.47,20.54,29.12,11.79,0,2.34,27.34,45.44,147.95
1950-07,USA.2593263,24.81,14.39,19.24,30.08,8.87,0,0.73,27.24,46.95,109.45
1950-07,USA.2593264,24.86,10.32,17.3,29.92,5.21,0.49,0.1,6.17,11.54,31.37
1950-08,USA,26.19,14.33,19.87,30.98,8.78,0.22,6.08,15.28,32.83,62.53
1950-08,USA.2593214,30.63,20.73,25.11,33.91,16.89,0,21.95,36.91,72.69,105.08
1950-08,USA.2593215,15.77,7.44,11.18,21.76,2.03,1.21,0,17.93,45.38,82.37
1950-08,USA.2593216,33.28,17.96,25.61,37.58,14.49,0,10.41,2.87,11.86,15.13
1950-08,USA.2593217,29.15,19.99,24.16,33.19,15.34,0,17.08,29.16,65.61,149.19
1950-08,USA.2593218,31.8,16.1,23.55,37.49,10.92,0.01,7.53,0.91,1.65,2.29
1950-08,USA.2593219,24.97,9.9,17.25,28.68,6.02,0.4,0.05,5.7,12.6,29.42
1950-08,USA.2593220,25.31,16.5,20.54,29.29,11.56,0,3.32,27.72,37.87,74.14
1950-08,USA.2593221,26.95,20.1,23.19,31.32,15.92,0,16.7,20.47,34.67,61.88
1950-08,USA.2593222,28.44,19.58,23.47,33.46,14.97,0,13.09,11.34,20.87,49.37
1950-08,USA.2593223,31.03,23.02,26.44,33.5,20.71,0,29.71,19,46.2,114.56
1950-08,USA.2593224,30.79,20.74,25.19,33.61,16.86,0,22.09,14.62,33.64,71.2
1950-08,USA.2593225,23.88,19.24,21.3,25.78,17.68,0,17.07,27.85,56.61,176.76
1950-08,USA.2593226,27.33,10.35,18.58,31.76,4.77,0.06,0.11,8.87,14.5,21.42
1950-08,USA.2593227,26.28,16.59,21.03,31.04,8.23,0,3.34,20.76,60.28,92.18
1950-08,USA.2593228,26.29,16.35,21.04,31.29,8.09,0,4.47,17.36,61.54,75.26
1950-08,USA.2593229,25.47,15.05,19.7,31.31,4.74,0,0.07,22.2,41.96,82.98
1950-08,USA.2593230,28.17,17.04,22.03,32.33,9.74,0,4.24,25.44,52.74,103.61
1950-08,USA.2593231,26.7,17.74,21.77,30.99,11.74,0,7.79,20.16,55.59,120.29
1950-08,USA.2593232,31.72,22.54,26.73,34.44,20.17,0,29.42,19.66,43.23,79.34
1950-08,USA.2593233,22.01,12.61,17.09,27.11,8.07,0,0.02,32.21,57.33,117.99
1950-08,USA.2593234,27.11,19.24,22.8,31.41,14.5,0,14.43,14.65,26.04,53.26
1950-08,USA.2593235,24.61,15.74,19.83,28.76,10.7,0,1.37,20.57,33.64,66.16
1950-08,USA.2593236,23.03,13.3,17.7,28.89,6.33,0,0.81,21.16,48.36,85.68
1950-08,USA.2593237,23.68,12.24,17.4,31.29,4.2,0,0.43,20.54,29.63,61.56
1950-08,USA.2593238,30.87,21.07,25.47,34.01,18,0,23.76,35.8,72.95,114.85
1950-08,USA.2593239,27.04,17.42,21.7,31.31,8.76,0,4.36,26.68,63.68,126.89
1950-08,USA.2593240,25.44,10.23,17.23,30.71,3.63,0.05,0.01,12.06,21.72,33.55
1950-08,USA.2593241,27.32,14.35,20.26,32.31,6.14,0,0.36,26.07,45.62,112.24
1950-08,USA.2593242,30.78,14.49,22.85,34.74,8.06,0.01,2.64,1.7,2.88,3.49
1950-08,USA.2593243,23.45,13.33,18.12,28.28,7.39,0,0.23,25.75,64.51,109.1
1950-08,USA.2593244,26.56,18.23,22.02,30.99,12.81,0,10.86,26.08,44.48,87.36
1950-08,USA.2593245,28.93,14.47,21.53,32.66,11.41,0,1.82,6.03,14.72,27.84
1950-08,USA.2593246,24,14.42,18.87,28.39,7.74,0,1.65,25.02,74.28,124.63
1950-08,USA.2593247,28.27,19.35,23.28,32.36,14.77,0,13.82,16.34,34.56,85.87
1950-08,USA.2593248,24.93,11.96,17.97,31.23,3.92,0,0.06,20.4,34.23,54.53
1950-08,USA.2593249,26.43,15.8,20.7,32.01,8.21,0,3.33,14.24,48.24,70.62
1950-08,USA.2593250,30.04,19.42,24.11,34.24,13.29,0,14.89,30.74,45.16,115.9
1950-08,USA.2593251,28.15,11.6,19.33,33.97,5.61,0,0.21,5.89,9.03,13.23
1950-08,USA.2593252,25.59,15.22,20,30.08,7.84,0,3.3,15.07,36.37,74.01
1950-08,USA.2593253,24.64,16.75,20.29,28.84,12.01,0,3.22,24.43,34.12,69.31
1950-08,USA.2593254,30.28,20.87,25.02,34,16.59,0,22.06,18.26,38.01,90.04
1950-08,USA.2593255,27.76,13.72,20.2,34.06,5.55,0,0.75,17.61,28.84,59.28
1950-08,USA.2593256,27.29,18.46,22.36,30.91,12.88,0,10.43,27.2,63.57,152.77
1950-08,USA.2593257,33.31,21.15,26.9,36.84,17.47,0,21.56,10.1,17.67,32.61
1950-08,USA.2593258,29.02,13.27,21.4,32.35,8.68,0,1.44,1.25,2.55,4.56
1950-08,USA.2593259,22.71,12.58,17.42,27.27,5.98,0,0.13,28.43,75.36,134.9
1950-08,USA.2593260,27.21,18.04,22.07,31.35,13.26,0,7.71,14.42,29.23,73.58
1950-08,USA.2593261,25.67,11.68,18.14,31.09,6.82,0.14,0.32,14.72,17.93,30.93
1950-08,USA.2593262,25.18,15.87,20.05,29.22,10.27,0,2.95,15.67,39.17,78.45
1950-08,USA.2593263,23.32,12.69,17.42,31.23,5.32,0,0.34,18.88,34.09,66.28
1950-08,USA.2593264,25.61,9.81,17.51,29.68,5.13,0.18,0.01,4.42,7.37,15.91
1950-09,USA,21.48,10.99,15.67,29.05,3.68,2.12,3.25,20.23,43.28,74.08
1950-09,USA.2593214,27.21,18.64,22.38,32.17,13.03,0,9.38,37.73,75.56,95.53
1950-09,USA.2593215,8.61,1.93,4.76,14.03,-4.02,9.26,0,20.76,54.42,115.17
1950-09,USA.2593216,29.03,14.28,21.54,38.06,8.13,0.01,4.71,4.57,9.63,14.25
1950-09,USA.2593217,25.69,17.49,20.91,30.82,8.92,0,6.68,35.02,79,118.18
1950-09,USA.2593218,26.86,13.69,19.56,38.1,6.02,0.41,3.74,3.75,7.46,12.05
1950-09,USA.2593219,20.08,7.15,13.1,28.32,1.96,3,0,13.34,27.99,56.82
1950-09,USA.2593220,20.18,12.22,15.62,27.81,3.5,0,1.57,13.06,33.5,59.77
1950-09,USA.2593221,22.5,16.64,19.13,30.36,8.64,0,6.23,21.66,41.72,100.39
1950-09,USA.2593222,23.15,16.12,18.98,30.51,7.24,0,6,14.91,38.73,94.5
1950-09,USA.2593223,29.32,22.24,25.29,32.13,19.4,0,25.7,70.92,154.59,187.3
1950-09,USA.2593224,27.66,18.57,22.56,32.38,11.88,0,10.18,42.83,81.28,108.43
1950-09,USA.2593225,23.56,19.16,21.11,24.7,17.77,0,16.69,18.07,43.77,158.67
1950-09,USA.2593226,21.08,6.83,13.38,33.63,-2.41,3.92,0.09,13.94,22.31,36.59
1950-09,USA.2593227,23.36,14.48,18.37,29.17,3.73,0,2.24,36.72,60.22,103.16
1950-09,USA.2593228,22.59,13.99,17.76,27.77,2.57,0,2.3,33.53,61.87,121.96
1950-09,USA.2593229,23.27,11.51,16.98,29.75,2.56,0.05,0,32.65,55.79,78.33
1950-09,USA.2593230,25.03,13.8,18.84,30.85,7.7,0,0.71,21.56,40.51,58.23
1950-09,USA.2593231,23.89,15.39,18.97,29.35,4.47,0,4.63,32.07,66.91,131.82
1950-09,USA.2593232,29.55,20.68,24.53,33.2,15.85,0,20.03,14.14,43.96,55.67
1950-09,USA.2593233,16.06,7.27,11.25,24.64,-0.85,2.01,0,15.72,35.45,50.64
1950-09,USA.2593234,22.21,15.72,18.48,29.54,7.1,0,5.44,20.09,40.52,98.37
1950-09,USA.2593235,19.04,11.05,14.52,26.85,2.3,0.13,0.86,18.84,38.66,64.34
1950-09,USA.2593236,19.61,11.02,14.77,25.34,1.96,0.19,0.07,18.75,42.18,69.34
1950-09,USA.2593237,20.96,9.8,14.8,27.26,2.63,0.03,0,26.07,65.3,73.81
1950-09,USA.2593238,27.89,19.1,22.89,32.45,12.55,0,12.19,22.41,67.82,71.32
1950-09,USA.2593239,24.14,14.76,18.91,30.6,4.91,0,2.53,28.58,51.35,82.23
1950-09,USA.2593240,19.57,6.34,12.33,34.35,-1.95,3.84,0.05,11.81,20.8,42.48
1950-09,USA.2593241,23.02,10.93,16.35,31.68,4.52,0,0,26.22,49.1,71.91
1950-09,USA.2593242,23.95,10.21,16.74,35.68,-0.51,0.87,1.37,8.77,15.58,24.91
1950-09,USA.2593243,16.78,7.44,11.7,25.41,-1.51,2.43,0.11,21.72,52.1,68.43
1950-09,USA.2593244,21.38,14.4,17.42,30.21,5.55,0,3.72,21.45,43.52,88.14
1950-09,USA.2593245,24.86,11.59,17.69,31.25,6.42,0.03,0.16,12.55,28.44,57.1
1950-09,USA.2593246,18.23,9.91,13.59,26.31,1.54,0.41,0.36,28.42,52.2,86.74
1950-09,USA.2593247,25.44,17.05,20.58,32.36,6.12,0,8.19,23.79,51.49,92.11
1950-09,USA.2593248,21.11,8.73,14.26,32.47,1.94,0.04,0,24.86,36.84,68.58
1950-09,USA.2593249,22.09,13.26,17.03,27.56,2.86,0,1.3,27.41,51.61,113.25
1950-09,USA.2593250,26.52,16.77,20.99,31.41,11.43,0,4.1,31.64,65.18,97.62
1950-09,USA.2593251,23.05,8.64,14.99,34.77,-1.26,1.67,0.21,5.71,10.05,13.6
1950-09,USA.2593252,20,11.68,15.26,27.11,2.77,0,1.29,19.71,45.62,95.29
1950-09,USA.2593253,20.1,12.31,15.66,27.24,3.78,0,1.77,15.62,39.16,66.32
1950-09,USA.2593254,27.38,18.61,22.39,32.7,8.36,0,11.4,39.45,92.94,116.4
1950-09,USA.2593255,23.26,10.13,15.94,33.55,3.37,0.03,0,24.4,45.57,73.67
1950-09,USA.2593256,24.49,16.3,19.78,30.66,6.67,0,5,21.63,62.93,119.42
1950-09,USA.2593257,29.62,19.17,23.72,34.53,14.74,0,12.73,19.02,37.27,68.6
1950-09,USA.2593258,23.09,9.43,15.99,32.95,1.47,1.04,0.78,6.71,13.38,24.41
1950-09,USA.2593259,16.43,6.95,11.34,24.48,-2.04,3.2,0,21.28,56.5,69.86
1950-09,USA.2593260,23.36,15.17,18.55,31.16,4.71,0,4.66,19.02,49.35,94.57
1950-09,USA.2593261,22.2,8.73,14.7,31.85,1.03,1.27,0.21,9.55,21.94,22.61
1950-09,USA.2593262,21.38,12.92,16.48,27.39,2.3,0.15,1.68,30.87,61.55,144.21
1950-09,USA.2593263,20.41,10.33,14.88,24.99,0.44,0.5,0.03,17.78,41.61,48.03
1950-09,USA.2593264,18.48,6.08,11.69,30.9,-1.87,3.72,0.01,16.42,30.66,70.51
1950-10,USA,17.78,6.53,11.4,24.66,-1.62,5.58,0.83,15.75,32.82,49.6
1950-10,USA.2593214,25.45,14.12,19.03,29.18,8.04,0,1.21,16.46,41.58,45.59
1950-10,USA.2593215,-0.56,-6.5,-4.01,8.56,-19.59,24.07,0,11.31,29.31,55.24
1950-10,USA.2593216,28.31,11.98,19.7,32.77,6.31,0.08,2.32,0.83,1.18,1.43
1950-10,USA.2593217,25.48,13.55,18.66,29.8,6.64,0,0.22,20.63,30.75,45.84
1950-10,USA.2593218,23.03,10.25,15.83,30.88,4.56,1.15,0.61,28.41,77.5,99.97
1950-10,USA.2593219,20.35,4.21,11.31,25.39,-1.17,5.88,0,3.06,6.4,5.42
1950-10,USA.2593220,17.55,8.88,12.62,27.85,-1.13,0.73,0,47.37,62.05,78.8
1950-10,USA.2593221,19.94,12.77,15.86,26.1,4.65,0,0,9.85,13.29,30.83
1950-10,USA.2593222,20.55,11.71,15.45,27.46,3.31,0,0,15.92,22.21,44.35
1950-10,USA.2593223,27.46,19.73,23.03,29.99,15.25,0,17.04,62.75,104.96,143.22
1950-10,USA.2593224,25.29,14.81,19.32,29.04,8.71,0,2.6,54.66,95.43,104.93
1950-10,USA.2593225,23.44,18.49,20.69,24.43,17.07,0,17.07,15.83,48.96,143.04
1950-10,USA.2593226,15.2,3.17,8.29,23.24,-6.11,6.57,0,13.64,46.63,86.72
1950-10,USA.2593227,21.94,10.66,15.54,28.88,2.08,0.08,0.01,12.3,17.83,25.72
1950-10,USA.2593228,20.9,10.29,14.87,28.54,2.04,0.03,0.01,20.53,33.44,46.17
1950-10,USA.2593229,20.97,8.15,13.65,29.32,-2.22,1.76,0,14.86,24.81,25.61
1950-10,USA.2593230,24.78,10.13,16.46,31.15,3.07,0,0.12,13.28,16.18,20.19
1950-10,USA.2593231,22.78,12,16.66,28.34,4.89,0,0,23.44,32.38,53.26
1950-10,USA.2593232,27.23,15.7,20.8,30.69,10.05,0,4.08,22.02,29.81,34.36
1950-10,USA.2593233,12.03,4.23,7.66,24.55,-2.77,6.08,0,18.62,40.53,69.96
1950-10,USA.2593234,19.56,11.54,15.02,26.25,3.5,0.2,0,18.66,24,48.73
1950-10,USA.2593235,16.41,7.88,11.53,26.63,-1.75,1.81,0,37.22,60.14,69.08
1950-10,USA.2593236,16.02,7.6,11.12,25.39,-1.27,1.15,0.01,12.83,23.09,43.61
1950-10,USA.2593237,14.94,4.85,9.05,23.96,-3.4,3.4,0,28.13,57.23,65.12
1950-10,USA.2593238,26.36,14.23,19.51,30.36,7.75,0,0.85,19.88,30.14,35.57
1950-10,USA.2593239,24.23,11.56,17.02,30.45,3.52,0.01,0.01,19.17,25.72,33.56
1950-10,USA.2593240,13.84,2.78,7.25,22.85,-8.3,7.53,0,8.48,22.44,44.23
1950-10,USA.2593241,21.53,6.71,12.84,29.77,-0.81,1.28,0.01,14.76,30.49,25.01
1950-10,USA.2593242,21.38,6.42,13.26,27.69,-0.64,1.6,0.01,4.77,9.95,13.5
1950-10,USA.2593243,14.29,4.5,8.71,25.88,-4.31,6,0,19.9,45.31,59.17
1950-10,USA.2593244,19.14,10.72,14.32,27.39,1.02,0.35,0,15.95,26.06,47.63
1950-10,USA.2593245,25.07,8.83,16.28,28.46,4.71,0.1,0,3.27,4.86,5.39
1950-10,USA.2593246,15.84,6.36,10.47,26.64,-3.97,3.23,0,23.81,50.81,71.57
1950-10,USA.2593247,22.73,13.19,17.21,27.53,6.46,0,1.02,37.63,60.58,81.29
1950-10,USA.2593248,14.81,3.11,7.78,24.68,-4.02,6.01,0,7.63,16.01,24.21
1950-10,USA.2593249,19.58,9.39,13.72,26.4,1.9,0.07,0,27.31,47.08,61.29
1950-10,USA.2593250,26.61,13.44,19.18,31.62,6.72,0,0.36,8.3,12.68,13.9
1950-10,USA.2593251,15.31,5.19,9.31,23.77,-2.35,3.05,0,32.46,94.52,177.93
1950-10,USA.2593252,17.58,7.55,11.8,26.7,-1.79,1.06,0,24.27,41.38,67.73
1950-10,USA.2593253,17.29,9.32,12.69,27.62,-0.67,0.81,0,39.99,55.95,69.59
1950-10,USA.2593254,24.85,14.93,19.15,29.36,8.54,0,2.61,44.03,86.45,95.17
1950-10,USA.2593255,19.06,5.4,10.87,29.32,-2.8,3.06,0,10.35,31.3,20.05
1950-10,USA.2593256,23.54,12.46,17.25,28.24,6.21,0,0,20.83,34.38,47.66
1950-10,USA.2593257,29.02,15.11,21.39,32.45,9.74,0,3.38,4.63,7.56,8.61
1950-10,USA.2593258,21.05,6.09,12.85,25.69,-1.66,2.42,0,3.41,5.32,6.74
1950-10,USA.2593259,13.83,4.05,8.31,25.35,-5.4,6.55,0,16.62,41.26,63.36
1950-10,USA.2593260,20.7,11,15.13,27,3.56,0.02,0.01,17.37,29.77,51.36
1950-10,USA.2593261,11,3.97,6.94,17.34,-2.18,6.1,0,32.07,75.53,208.66
1950-10,USA.2593262,19.71,9.28,13.69,25.32,1.95,0.15,0,16.08,35.22,58.81
1950-10,USA.2593263,16.54,6.6,10.96,26.09,-1.39,1.81,0,20.89,31.06,43.4
1950-10,USA.2593264,16.31,3.15,8.69,22.65,-6.82,6.82,0,7.84,21.74,21.08
1950-11,USA,7.98,-2.52,1.91,18.91,-14.8,16.96,0.13,16.55,30.17,58.1
1950-11,USA.2593214,16.62,3.84,9.31,27.85,-11.15,8.73,0.07,15.79,20.75,42.52
1950-11,USA.2593215,-10.78,-17.45,-14.43,0.08,-28.69,28.94,0,12.51,28.3,48.52
1950-11,USA.2593216,20.57,4.84,11.57,25.58,-3.16,6.44,0.03,1.55,2.36,2.37
1950-11,USA.2593217,15.24,3.16,8.17,26.25,-8.84,11.36,0,23.81,42,75.52
1950-11,USA.2593218,17.8,7.05,11.5,25.04,0.22,3.31,0.04,36.02,88.35,115.54
1950-11,USA.2593219,8.98,-4.93,0.73,16.6,-20.64,23.32,0,10.38,14.9,27.64
1950-11,USA.2593220,11.72,3.75,7.15,25.11,-3.46,8.63,0,41.27,76.85,165.56
1950-11,USA.2593221,13.99,5.66,9.29,27.14,-4.45,4.31,0,75.38,90.3,106.75
1950-11,USA.2593222,13.96,4.25,8.31,29.36,-6.99,8.25,0,50.01,57.62,82.54
1950-11,USA.2593223,21.58,11.09,15.71,27.73,-1.39,2.37,2.08,6.56,10,20.78
1950-11,USA.2593224,17.05,4.21,9.7,28.07,-11.14,8.05,0.02,8.55,13.63,27.86
1950-11,USA.2593225,22.46,18.17,20.05,23.87,16.34,0,14.76,47.2,109.89,195.13
1950-11,USA.2593226,5,-3.46,0.15,13.02,-16.31,20.86,0,14.85,39.04,88.35
1950-11,USA.2593227,7.45,-1.33,2.4,26.52,-17.42,18.21,0,18.25,32.81,73.57
1950-11,USA.2593228,6.96,-1.13,2.52,26.18,-18.12,18.43,0,35.56,50.95,129.17
1950-11,USA.2593229,6.31,-4.04,0.2,22.7,-17.62,20.87,0,8.47,10.14,21.9
1950-11,USA.2593230,12.34,-1,4.33,25.8,-12.4,17.23,0,4.7,5.71,9.49
1950-11,USA.2593231,9.7,0.63,4.6,26.61,-16.74,15.43,0,42.36,70.01,148.2
1950-11,USA.2593232,19.57,7.9,12.88,27.65,-3.09,3.79,0.49,25.9,29.1,49.6
1950-11,USA.2593233,7.65,0.38,3.62,18.72,-9.86,14.58,0,57.43,91.43,218.03
1950-11,USA.2593234,12.62,4.05,7.76,26.55,-7.23,8.39,0,57.48,68.87,102.92
1950-11,USA.2593235,11.1,3.11,6.59,24.51,-5.21,9.23,0,53.58,76.43,170.55
1950-11,USA.2593236,4.21,-2.62,0.55,20.72,-18.11,19.52,0,20.06,33.68,94.68
1950-11,USA.2593237,0.38,-8.1,-4.56,14.97,-21.6,26.4,0,12.98,23.59,42.37
